"","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor"
"Hsa.442",8.4747519966123,8.07636220586825,9.05022300446326,9.05022300446326,8.81538277929236,8.50962050594447,9.35044128282233,9.85244871279642,9.33137604802295,9.35382873159404,8.30961423925083,9.05369645406987,8.73160480416625,9.09084062819644,8.83902392266473,8.15421624824494,8.81538277929236,8.44709789444588,9.24388494187876,7.37827947118533,8.73915397229051,8.87710598453512,7.63947375316734,5.73054792760087,8.11345736233737,7.98639808938066,8.16181862037606,8.45594627557984,8.63283341679137,8.66265976255851,7.82346791595661,8.62015477651285,8.00998930409032,9.38953905711258,9.29637636229602,7.64816851582464,7.37827947118533,7.88630134601487,6.45557646507926,8.28409123506338,6.48351415513516,7.78830155648239,9.11616576209173,7.72632145253334,8.33380097329979,8.3967836051784,7.52537682919254,8.4836532731763,7.73005043483365,8.32406219880678,8.1395596038911,8.26197584123896,8.89741805759286,9.89592238644394,7.41989495446448,8.99806444371258,9.14719712745692,9.15979688945026,7.53761170101832,8.13772578769803,8.82535326369927,8.27537509019026
"Hsa.2962",7.69684192275316,7.61815575168459,6.00876474486344,7.20945336562895,6.56845387229561,7.56113270564781,6.53247281684287,7.63947375316734,7.89665467056632,7.29878098246659,6.95029155080013,6.99476036364433,6.58658558883411,6.51070164733263,6.89493703785345,6.84786964709551,6.70561901094979,6.86065648531372,5.68038788310682,7.10472386540282,7.6749052652996,7.09102411632539,7.91517679365051,6.82708757768424,6.96640404500519,7.73382336769642,7.73762788929217,8.37164176404745,6.49117036941596,7.32759900080232,7.52537682919254,8.25092338159707,7.5494431171494,5.86852188939332,6.92619459170532,7.46558483580046,7.58477100127118,7.10472386540282,7.20444651020727,8.07636220586825,7.18726745517409,7.85559894395022,7.55934871684427,6.56081601452261,7.97871322651003,7.58290922349024,6.36324739560849,7.66415362881711,7.95322580539233,7.39882918244463,8.3967836051784,6.7895189208343,7.66846413207031,7.03343543544753,7.40352887321853,7.54352207608958,7.29671938496084,6.53513236698134,6.58190760019185,7.07019540423483,6.90274854166153,7.96042893949605
"Hsa.40619",8.77765514657924,9.13052531051752,7.9214743394498,9.18387225644926,8.4946420654351,7.9284916314617,9.38953905711258,8.84764540073147,9.83473328336621,8.70304899761501,8.89741805759286,6.89493703785345,5.37678217217894,8.28170946596535,7.90077625942537,7.33150643863809,7.59729086843263,7.04311727002165,7.15049744040443,8.03877918991735,7.21327985570915,8.3424367484078,8.67519389476875,8.31385291400501,7.60733389363361,8.85052562674122,7.78446387748985,8.30961423925083,9.02788058736784,8.39077362254293,8.0522139287386,8.40681190231102,8.83651108440905,6.67310044922011,8.84524469098775,7.80216506835087,7.8340805422739,7.89892217275091,7.7581114318935,8.3221934856422,7.50507263726321,8.02953392698945,8.33148910206106,7.97514625300633,8.12305837353752,7.50079434457537,8.07458260492727,7.41592027993991,8.55680330216758,8.0405416171091,8.24096978300153,7.95459877516826,8.40092762628325,7.48189445830194,7.41806750152327,7.40131033541889,7.37122439827648,6.95754582184323,5.47239867464123,8.10054111328183,8.54908409114895,8.06293919244281
"Hsa.1994",7.90077625942537,6.67724906527996,6.317800625978,6.4715126480455,7.66846413207031,6.85849242731844,7.94294671939491,7.27742539664308,7.00892555011638,6.83606053851222,8.28409123506338,6.72593681268635,8.15974766260425,6.20611949463313,8.02321241942007,7.41446019669772,8.00165789183031,8.37164176404745,7.35053146620015,8.24096978300153,8.07636220586825,8.02953392698945,8.45594627557984,6.12540847080951,7.49082759110708,7.31160770388,6.64377009088866,8.2491386911477,7.9999200096502,7.86953812524806,8.1318942905133,6.57265011187985,8.89137753596767,8.40493758517282,7.88630134601487,8.43231424089557,8.91369870612368,7.88441082514937,8.6822957700551,8.6353635530542,7.70954300878335,8.09435016379837,8.16994843211908,7.0756585640653,8.15074145633255,8.51159964220241,6.68979737970629,9.05988432910238,9.0985224378017,7.83070840185822,8.55919141783097,8.28409123506338,8.60860299921757,8.46858397388548,7.84035358390502,7.73762788929217,7.97871322651003,7.68217907937382,6.52392106755762,7.40704293605993,8.59521716953703,9.40423786559944
"Hsa.3020",7.28259225494439,6.58190760019185,6.86457557780526,7.08066282053345,6.38840898950859,6.6293707226015,6.74772305844321,5.79111666442429,7.97871322651003,6.63146576535696,7.51402551377105,6.8722032125396,5.06013108366943,7.08655573880844,6.46885129866958,5.61760846635819,6.57770169843656,6.84786964709551,6.35885676399925,6.66817358093737,6.32024008532698,6.24623030786044,7.45420375872257,7.82889196181451,6.04551131700017,7.36053986165181,6.22892417401888,7.12237547731841,6.9431367769261,6.79748791093015,6.88894941761432,6.90664236865662,7.20255990867039,5.97408517399536,6.41951714436403,6.46650082265537,5.92343675820494,6.41951714436403,6.72201423012432,6.55657280164537,6.4348380393666,6.61510156953631,6.24345656613107,6.22610760118015,6.71805664044403,5.50456401200159,6.80600384062532,5.7690635926758,6.6293707226015,6.21385209276436,6.99307534207347,6.16581471027706,6.317800625978,5.93828958660751,7.03343543544753,6.27555682358284,6.22610760118015,6.50390778710005,6.42687341545731,6.86457557780526,6.56081601452261,6.61510156953631
"Hsa.9190",3.90884389179412,6.29801081621927,6.73733785453233,7.43774670377147,6.41951714436403,6.40981519582048,7.09319348037611,5.75892380981809,6.317800625978,6.25229307600454,6.20876770245955,7.67008396842873,7.5865480604068,6.83433851352497,7.16700207167341,6.84377317367226,7.79380151055747,7.05675307366649,7.52258532773248,7.36942989627665,6.00113029843564,7.44308390705361,5.7690635926758,7.82729352672264,6.95029155080013,5.42911917954053,6.3864104635997,6.42202948870674,6.39865543835945,6.25229307600454,6.9320432588908,6.44066291008615,6.45958762011357,7.98485024251932,7.5630412379183,5.77423018958294,4.64122902497347,6.42202948870674,4.98639625424684,5.47829339314395,6.20876770245955,7.07019540423483,6.76437509411555,6.78707684298232,5.70064107281375,6.92977954625836,5.40739661338533,6.97612707987392,6.10577674186878,6.9681855359138,6.8722032125396,6.59826626140447,7.18356975382276,7.46558483580046,5.78724118136323,6.68357195378709,7.01445788436849,7.06171697815685,7.14159298244877,6.03204750490678,7.36523026057912,7.88249612993403
"Hsa.6438",6.51070164733263,6.1963697124893,8.1273936448666,7.05675307366649,7.35477262352775,6.96104073203051,6.97612707987392,6.7852868710674,6.8038998716146,7.18179828052418,5.55439575328334,7.05178079993573,7.41229530128568,7.63204301139246,7.34218652828115,7.57079219873775,7.31496105785657,8.03673108098248,6.91429832188623,7.59390310659151,7.46380384117397,7.32365916257793,6.11460547500778,5.72191062806539,7.98639808938066,6.71150378802537,7.06659789908265,7.59190594453334,7.81622601204899,7.08066282053345,7.0037871894467,6.97210709801877,5.80530493906326,7.00744872066688,7.0037871894467,7.23200925567119,6.59400909465311,6.89841122259923,6.29529347423761,6.68357195378709,6.02916074345149,7.72045059110282,8.22908471134419,7.20087646248294,6.33865156851543,8.39497570300101,6.50829318136851,8.39077362254293,7.04074575324762,7.48189445830194,7.46717559602855,6.40113551326553,7.88630134601487,8.34079195730457,7.12892229809301,8.477107363193,7.52258532773248,8.53437945092932,7.8738875993914,7.74462119815284,8.23886465796479,7.29878098246659
"Hsa.11854",6.82135841772567,8.4284520310681,6.37895065213749,7.70162954027597,7.27046413659757,8.76095221916488,7.79851988055395,7.85017776184372,7.2809368627886,6.49886078483903,8.0129065358152,6.71630946575771,7.32976017727824,6.7852868710674,6.60448507853342,7.6749052652996,7.72632145253334,7.42706407633698,8.22674157663855,7.78660690047317,7.17819416871007,8.17411948690161,6.51288443525305,8.1559297070966,7.07878438501418,7.43971562191785,7.02015553659504,6.77255190366405,7.16861551061891,8.52363846441572,8.28773918550504,6.82472885153794,6.22296780561194,7.91517679365051,7.002121760337,7.0950872997481,7.88249612993403,6.99838661016504,7.21150212201551,6.95029155080013,8.05542764246506,7.2809368627886,5.98077715309967,7.23033350038815,6.4715126480455,6.48094000250557,7.48015956200638,5.66182865728572,7.26274957148925,8.50962050594447,5.64533070802192,7.16018698331723,6.36616425658172,6.50390778710005,6.95754582184323,7.18726745517409,8.4921109744104,7.57266966900694,10.2421528075109,7.01031423378093,6.75604619136049,8.38408602527888
"Hsa.8551",6.52764095369474,6.56081601452261,7.98639808938066,7.10472386540282,7.54183729390925,6.8038998716146,7.26449405656716,7.36222382657744,7.27584815001532,7.66846413207031,6.51070164733263,6.71407486622471,7.72632145253334,8.47245763638891,8.1021374246289,8.35705106070468,7.37300122983461,7.66078033403255,7.60733389363361,8.45594627557984,7.57960061591297,7.51752081267142,6.464046354346,6.57537089311003,7.70550865082132,7.1962046995949,7.65001983350855,7.90778521570142,7.7920062188934,7.41989495446448,7.6749052652996,6.3684135222273,6.65850174351407,7.57796233892599,7.50507263726321,7.23427045120456,7.08882755449499,7.32759900080232,6.49323049675618,7.1637957355609,6.71805664044403,7.94666295209799,8.01700053838302,9.12346770584352,7.04489467448662,8.67273442520742,7.90946246536044,8.16355635245317,7.10715294125966,8.4284520310681,8.26437449342434,7.01807092420635,8.45786074873781,8.36774657768434,6.82852143821464,7.87123854432406,7.3944903547016,8.477107363193,7.87819531842908,7.6233092295963,7.30463026836501,8.64200859024808
"Hsa.3269",7.33150643863809,6.84377317367226,6.17471632435365,7.31849324547812,6.71407486622471,7.26802804167929,6.75401895208599,6.203106408601,7.6749052652996,6.59826626140447,7.42323115031423,6.71150378802537,6.29218208462823,7.57266966900694,5.72602693750657,7.70550865082132,6.73733785453233,6.80600384062532,6.63146576535696,7.46380384117397,7.37122439827648,7.15049744040443,8.13597318725255,7.05178079993573,7.30663356645853,7.80926402426661,7.03343543544753,8.18183514163614,7.1943581243791,6.07091556074218,7.53431543494209,7.29141878454422,7.03511480452612,6.77893555804153,6.45557646507926,7.25793981204095,6.64377009088866,7.38107260491924,7.1943581243791,7.28632523642515,6.6976155561348,7.20605015399366,6.8038998716146,7.18886159085815,6.84377317367226,6.66589060507166,7.16540952031982,6.26862575593967,7.34403097184644,7.13443128874081,7.40131033541889,6.87794012595488,6.9320432588908,7.59729086843263,7.78446387748985,7.46903517885544,6.74772305844321,6.30647628612222,6.54758117555443,7.41446019669772,6.14492462265694,6.42472437249094
"Hsa.16443",8.03507665874858,8.70850432738266,7.66078033403255,7.0037871894467,7.76178605071566,8.14891442913159,7.4762274916345,7.99463629050958,7.39283673275913,7.35477262352775,7.70743372543548,7.6800883776603,6.27357003125953,5.49131521727698,7.17391565183632,7.5494431171494,7.39119646101241,7.51920630953841,7.94294671939491,5.46515296213345,6.26064490353202,4.61356016890431,8.32406219880678,8.71119346255838,7.4508068346476,8.1718523162522,8.8339015667358,6.95448527082793,7.34218652828115,7.91927279529625,7.51752081267142,7.9963604979129,7.83070840185822,7.20766933344598,7.78830155648239,8.0463213608154,7.7898238901162,8.07256139544441,8.40262082674897,7.75986456484873,8.14532820947274,6.63523481069751,6.89073694101642,8.0675306441981,7.42549612276842,6.9842475469948,9.06221765407827,7.2792286373311,6.4070566460987,7.79656824014759,7.29878098246659,7.4837949777625,7.13083623568202,7.58135853702343,6.9592279510144,6.05620241568847,7.70954300878335,6.20876770245955,8.57839156233014,8.11889587270459,6.49886078483903,6.04551131700017
"Hsa.8214",6.26862575593967,6.74772305844321,7.41989495446448,6.3684135222273,8.71119346255838,6.13156824339144,7.120548937076,6.92619459170532,7.12237547731841,7.41592027993991,6.68730681941598,6.70760405102568,7.62863015377772,7.16700207167341,6.55657280164537,6.74942613501637,6.90274854166153,7.2152026125829,7.34584731309043,8.33596152752541,6.76853865737294,6.81322675885911,7.06009969673868,11.1330881305255,8.0082334180547,6.78112277054262,8.27537509019026,7.8340805422739,7.83217849292179,8.1036947517841,7.8056190706428,8.48122197774328,7.20766933344598,7.74462119815284,8.42607669423588,6.41450111551048,6.353687539108,7.50507263726321,6.26569216760866,6.44066291008615,6.24623030786044,7.22732868773923,8.16355635245317,8.02527890322208,7.69456795542224,8.15074145633255,6.97820301204692,8.2491386911477,8.01132736394637,7.92478473342202,7.57266966900694,6.91807263457465,8.7004206998584,8.4946420654351,6.41223519479804,8.22674157663855,7.82889196181451,7.25494782965,10.8631787477362,7.53761170101832,7.96453837524397,7.30234558687733
"Hsa.2183",6.11460547500778,6.41705215645242,6.9964288401924,6.80834352744103,7.18886159085815,6.24345656613107,6.01270923383631,6.4617434716344,5.94883819265728,7.10297638959785,6.60924070875939,7.15049744040443,6.54274232891942,6.03889067658881,6.3864104635997,7.2380425561453,6.76627027855178,6.92213645058634,6.99148344440375,6.93600525592417,6.81322675885911,6.59826626140447,6.68145606652891,7.30992663296696,6.72384477510554,6.42202948870674,6.17819738207909,7.44163367039303,6.51070164733263,6.4348380393666,5.80007741490504,6.21166225487765,6.76853865737294,6.7416279051216,6.45758211281989,6.6293707226015,6.58190760019185,6.1567665130628,7.11096229740838,6.04551131700017,6.94147552709218,6.97419807215481,6.96310490073673,6.39559908758105,6.34111345947187,6.3684135222273,7.30663356645853,6.65435884924966,6.37057773475727,5.73975230534842,6.62504654765227,6.89841122259923,6.6795323125432,6.82135841772567,6.97612707987392,5.4365100624859,5.36873455981539,6.6795323125432,6.38840898950859,6.9320432588908,6.73255806676885,5.5638961800014
"Hsa.3010",8.55182235561867,7.54566701247717,6.59826626140447,6.87051586251114,6.38091765016813,8.27537509019026,6.19938738679991,5.93828958660751,7.8255527928544,6.8229891289941,7.57079219873775,6.70138584084459,6.28955784835356,7.58477100127118,9.02459948897063,7.24137429239333,7.68944909526172,7.66688942218127,6.43175504292395,8.66265976255851,7.95322580539233,7.94860367326069,8.90812285598922,6.81721062271158,7.17391565183632,7.31496105785657,8.40493758517282,8.79700565385515,7.14524191220973,7.68217907937382,8.44247469090402,8.51159964220241,8.4284520310681,6.67539481965529,6.85427119923587,9.08038129704667,8.48122197774328,7.88821001888052,8.04248901228564,8.220768371777,7.24771011304925,8.81762841469966,8.18813495366692,7.74797637497867,9.3114586557726,8.0405416171091,7.13083623568202,7.87819531842908,9.33497966198131,7.37122439827648,9.05988432910238,7.76892384197323,9.2933084765681,7.85362346779022,8.33380097329979,7.85714325865095,7.44163367039303,7.47823858441108,7.18726745517409,7.32759900080232,8.59244678910545,8.0522139287386
"Hsa.2997",8.21004362410147,7.32759900080232,7.93257005885797,7.53604537782571,6.81491008490097,7.9415114969473,6.79350996697143,7.09102411632539,7.88821001888052,7.33150643863809,7.61979281399858,6.6976155561348,6.6293707226015,7.87819531842908,8.23117239571612,7.4522771155263,7.38589022611286,7.764841634577,6.70965750711057,7.89146720636648,8.03673108098248,7.88441082514937,8.30446835336395,7.72045059110282,7.31496105785657,8.40493758517282,7.95804093448257,7.93619623005156,7.42902736364651,7.53086063788013,7.94860367326069,7.4522771155263,8.57592162958469,7.30992663296696,7.3944903547016,8.1036947517841,7.99835476075434,7.88993763652598,8.17575315499863,8.60362634498619,7.60733389363361,8.45594627557984,8.40681190231102,7.65001983350855,8.19210823952694,8.0522139287386,7.80024027911754,7.68944909526172,8.0082334180547,7.09734403159128,8.61076708641354,7.85714325865095,8.52594256224805,7.18008720932986,7.98098071250443,7.53256456379396,7.41058538724276,7.82729352672264,7.61979281399858,8.00357594245014,7.53431543494209,8.45979383346487
"Hsa.27341",6.70965750711057,6.74598111513232,7.22042825922313,6.76220948477613,7.70000782945898,6.93372301268118,5.93118358086245,6.81322675885911,6.09766176522416,7.26802804167929,6.95448527082793,8.15074145633255,6.79132045968916,6.39559908758105,5.27971690817297,6.84014035178095,5.99743082185502,6.53247281684287,6.62504654765227,6.86457557780526,6.57265011187985,6.44326441566785,6.51070164733263,7.72437852191197,6.85427119923587,6.90493853469562,5.96102579057094,7.30992663296696,6.08832149567354,6.56624803807816,6.39865543835945,5.27078813640652,6.7852868710674,7.59551376666299,6.02263270045399,6.91807263457465,6.76437509411555,6.53513236698134,7.07878438501418,6.52392106755762,6.89073694101642,6.84377317367226,6.97820301204692,6.69363982965955,5.88566882382917,6.56407079650056,7.0950872997481,6.76853865737294,6.4617434716344,6.45958762011357,6.35095343524316,6.90069544247416,6.44326441566785,6.88448763585139,6.85427119923587,6.59826626140447,6.33363436530585,6.9320432588908,6.65435884924966,6.80600384062532,6.96310490073673,6.77065004050575
"Hsa.1670",6.4053967847972,9.25811121409062,7.21327985570915,7.96042893949605,6.47876048784636,7.45975682298245,8.67519389476875,8.28597861490462,6.84610301551637,5.68579097871613,7.35865120089289,7.04667165192258,7.44722190175567,7.43499672284417,6.80174485927803,6.52392106755762,8.17761886032181,7.3893336561048,8.43631728728078,7.24944534108584,7.70954300878335,6.91429832188623,7.33841866359195,8.67273442520742,6.88894941761432,8.66265976255851,6.34603325523242,6.39559908758105,7.97719681655321,8.48600909078092,7.04667165192258,7.74635936490998,7.41229530128568,5.84684914559147,8.67273442520742,7.57960061591297,8.1718523162522,8.37342299364697,7.73585405820602,9.30003070352987,8.5464090832103,6.19053521235496,7.5574352902592,6.59400909465311,7.81804711687068,8.62015477651285,6.72000920153254,8.19826362872124,7.5749181925535,8.89741805759286,6.79993332738963,7.52258532773248,6.96104073203051,6.44066291008615,7.85559894395022,6.72000920153254,9.44291374029099,7.93619623005156,7.8056190706428,7.85362346779022,7.60560735899089,9.29637636229602
"Hsa.8040",5.9122712646042,6.25789876373848,7.28259225494439,6.19938738679991,6.79573804520377,6.1963697124893,6.22013644739608,6.94502653386115,7.32040897518743,6.60924070875939,5.39180208251935,6.69519460819564,7.37960615039763,7.43642677601063,6.95230538141068,6.87389255932379,7.35477262352775,8.1073681175557,6.96481223234533,8.07636220586825,6.11460547500778,7.34734418219835,6.53745389268641,5.84684914559147,7.79380151055747,7.00557746662435,7.59551376666299,7.3365929396831,6.94658560848971,7.03155492178402,7.66262588442077,7.74260825163154,6.41223519479804,9.06221765407827,7.46903517885544,7.71630503984442,7.41989495446448,8.01494914201832,6.4617434716344,7.17627933514881,6.56081601452261,7.74260825163154,8.20210328035156,7.61293625297539,7.48015956200638,9.32697088547217,6.48743033270996,8.98678754371518,7.56914020695714,7.45804007973504,8.41761776187463,6.84997707118665,9.03977120697686,7.94513984059946,7.03002809074418,8.57839156233014,7.92478473342202,7.82346791595661,7.44163367039303,7.52258532773248,9.13366469223369,8.28773918550504
"Hsa.36649",7.0991492548875,6.87794012595488,6.28060316175924,6.33590319615421,6.18174058297988,7.0991492548875,7.44722190175567,7.61815575168459,7.61979281399858,6.71630946575771,6.77893555804153,6.69211487938634,6.77893555804153,7.08464725086214,7.28464875395106,6.6795323125432,7.4508068346476,7.10297638959785,5.74520696549324,7.34043879646516,7.05038408240704,7.29333962906319,7.55353516097777,6.50557083927657,5.51621853541855,6.35095343524316,6.99838661016504,6.72000920153254,6.86649125599987,6.41705215645242,7.6110105143058,6.7852868710674,6.83820154026224,6.92039127682273,6.38840898950859,7.06171697815685,6.97820301204692,6.40981519582048,6.6795323125432,6.95754582184323,6.74942613501637,7.06835702961741,7.04667165192258,6.36324739560849,7.1908744816864,6.39071538589708,6.89256925598213,6.13848486244786,7.3748529847482,6.95754582184323,7.64297983546296,6.82708757768424,7.05675307366649,5.87728908179219,7.25494782965,7.57266966900694,7.08882755449499,6.9964288401924,6.85221837987376,7.86953812524806,7.14374033566664,6.84997707118665
"Hsa.2339",6.01975571108484,6.55015345201039,6.75604619136049,6.86649125599987,7.36053986165181,5.92761358658814,6.34603325523242,6.15356347221931,6.49886078483903,6.65642486327778,7.15049744040443,6.68979737970629,6.30931938313269,6.05620241568847,6.92977954625836,7.01221360757478,5.7168935671588,6.8229891289941,6.8418595266423,6.92417652812023,6.88257008453629,6.4715126480455,6.04882258046416,6.86457557780526,6.56624803807816,6.17819738207909,5.67230214643302,7.15616138618384,6.60219717902569,6.53247281684287,6.0421535941829,5.45834178195939,6.82708757768424,6.07363022521618,5.52280803693724,6.54274232891942,6.71805664044403,6.10577674186878,6.83820154026224,6.16320978517653,6.68979737970629,6.65034996927735,6.9964288401924,6.24345656613107,6.38091765016813,6.30931938313269,6.73928846912916,6.70561901094979,6.69519460819564,6.04882258046416,6.39559908758105,6.6855852800039,6.76853865737294,7.05038408240704,7.10715294125966,6.37895065213749,6.45049557042353,6.26064490353202,6.46885129866958,6.07363022521618,6.35885676399925,6.91429832188623
"Hsa.2922",8.92564201104191,7.88630134601487,5.90800708866635,8.2326274924833,8.09629178282552,8.7485288620773,7.85017776184372,8.21462229464607,8.6058116420071,7.54183729390925,9.41561877317587,7.95804093448257,8.42607669423588,7.16196405297546,8.14891442913159,6.58190760019185,8.71947052331844,9.3853767597539,6.7852868710674,8.35485294137086,8.85649832171579,8.46195993555051,9.068010230841,8.85334577954975,7.0991492548875,8.50337181958089,7.81968157315516,8.26001578834638,6.83820154026224,7.31692088447994,8.75876373448634,6.87051586251114,9.20045608486593,5.82803203746355,8.22908471134419,8.3424367484078,9.33137604802295,6.9964288401924,7.33360839869068,9.44291374029099,9.05022300446326,8.76709303145569,8.1073681175557,8.23117239571612,8.9953404464243,8.85649832171579,5.85568835444174,7.85559894395022,8.99806444371258,7.40903500920883,9.21255639572927,7.39119646101241,7.48015956200638,7.44163367039303,8.7241441378385,8.97134190371214,8.66483491034488,7.34403097184644,7.14524191220973,7.9562440538588,7.96636589928028,8.2683910769633
"Hsa.8175",6.6293707226015,6.49117036941596,8.19210823952694,6.31467898589526,6.85221837987376,6.74772305844321,7.13838741926516,5.73054792760087,7.42902736364651,7.91159881101647,6.58658558883411,7.36053986165181,7.3843520639618,7.3893336561048,7.48746534336395,7.32544908991657,6.91429832188623,6.65642486327778,7.48908139182823,6.76220948477613,6.96481223234533,7.03689854531587,6.18827137559919,6.29529347423761,5.6060457553882,5.94563262138746,7.00557746662435,6.61101527532202,6.0354394463695,6.28356635844671,6.32576242536486,6.34111345947187,6.4053967847972,6.96310490073673,6.13461511194836,5.89869597286947,5.71043318845981,5.49875529016106,5.62218410571531,5.63475719323473,6.60219717902569,6.95448527082793,6.1478285872603,6.72809167114244,5.86470137220537,7.15359779320856,5.69116040330876,7.26449405656716,6.30647628612222,6.29218208462823,7.03689854531587,6.46650082265537,7.09319348037611,7.01807092420635,6.64144580737545,7.09319348037611,6.69363982965955,7.45975682298245,5.76460196290927,6.18174058297988,6.2782246167892,6.33590319615421
"Hsa.119",7.06392039281715,7.4617210314437,5.51072716626611,5.27078813640652,5.71043318845981,6.3283564324253,6.86065648531372,7.94294671939491,7.00744872066688,5.7500229261774,6.88894941761432,6.69932056903456,6.55461855682908,5.12269943416215,6.62504654765227,6.82708757768424,5.20769137199002,5.45197680016857,6.90069544247416,5.21739959623397,6.52392106755762,5.53690518652966,6.74598111513232,6.26064490353202,5.5638961800014,6.23280927643156,7.53951406167003,4.61356016890431,6.07091556074218,6.32321896196075,6.1478285872603,6.60924070875939,6.13156824339144,6.48743033270996,6.82472885153794,6.26569216760866,6.32321896196075,7.00892555011638,7.04858355140395,6.38840898950859,6.66364303026699,5.32312596510859,6.43728359096565,5.94883819265728,6.82472885153794,6.09122891272212,6.660821729658,6.24103746547727,6.42202948870674,7.15359779320856,4.87210588084696,6.91429832188623,5.32312596510859,6.77255190366405,4.87210588084696,5.50456401200159,6.23847254224128,4.9704009603118,6.96481223234533,6.77065004050575,7.11096229740838,6.10330473142175
"Hsa.7499",5.42269961309828,4.9704009603118,6.69932056903456,5.86470137220537,6.42687341545731,5.31522261935422,6.38091765016813,6.32576242536486,6.85849242731844,7.002121760337,6.18174058297988,6.81721062271158,7.05497097850635,6.59141979524679,6.236180887522,6.19938738679991,6.56407079650056,6.70760405102568,6.56624803807816,5.80530493906326,5.57100147111998,5.61760846635819,5.93118358086245,6.02566827194089,6.45758211281989,6.0634716286479,6.42941079127332,6.26317983147183,6.28356635844671,6.1117111859523,6.50829318136851,6.30931938313269,5.97730947148285,6.74598111513232,5.99743082185502,5.7168935671588,5.4365100624859,5.35364201314384,5.61293268696607,5.79111666442429,5.65110725852635,6.40346565155308,5.47239867464123,5.89869597286947,5.57100147111998,6.50829318136851,6.15071689283892,6.50829318136851,5.59886174367294,5.85156368117235,6.12540847080951,6.10898976722919,6.1478285872603,6.37584662129497,5.10020451014192,6.55870954431809,5.84258555176721,5.93828958660751,6.28356635844671,5.81999362000259,6.05963927661887,6.08118016472388
"Hsa.22347",7.4762274916345,7.72815642083535,7.96953042389498,8.14891442913159,8.220768371777,7.19257122337307,7.76677146572254,7.16540952031982,7.52537682919254,8.1073681175557,8.56390663299219,8.5855416924315,7.57079219873775,7.64106699965026,8.07458260492727,8.50762650349799,7.69851312356216,7.95804093448257,8.10054111328183,6.93372301268118,7.29333962906319,7.3944903547016,7.34734418219835,7.764841634577,7.64106699965026,7.67343446485762,6.13156824339144,8.3198549133723,7.95804093448257,7.73585405820602,6.79993332738963,7.30234558687733,8.02953392698945,7.58477100127118,7.56914020695714,7.83529963655105,7.96241001999717,7.56914020695714,8.18421949607805,8.12305837353752,8.07636220586825,7.93084128262801,7.88630134601487,7.64106699965026,7.79656824014759,7.7550038438466,7.85210055603166,7.88821001888052,6.15071689283892,7.00744872066688,7.77070118720838,8.15974766260425,7.91927279529625,7.66688942218127,8.07256139544441,7.43642677601063,6.64377009088866,7.90433258715473,5.45197680016857,6.73529287286394,7.26639816351202,7.81285943353373
"Hsa.399",7.75125896880847,7.25307430340196,7.12727714131985,7.0772464452072,7.15359779320856,7.93084128262801,6.87794012595488,5.70529125011701,7.12892229809301,7.12892229809301,7.46558483580046,7.08882755449499,6.83433851352497,7.37300122983461,7.71875712749633,6.97820301204692,7.73186972333266,7.77394742138379,6.5841672480215,8.2794151283689,7.74949534084788,7.78093234172856,7.9711049866196,7.04858355140395,7.11694925465443,7.68765562135406,7.6749052652996,8.50107053947107,7.1637957355609,7.06392039281715,8.12564510303901,7.59551376666299,8.07636220586825,6.91429832188623,6.90069544247416,7.98277926071195,7.84386332005053,7.77902984806127,7.6110105143058,7.5749181925535,7.09319348037611,8.36774657768434,7.90284091107638,7.35053146620015,7.92670823012251,7.38107260491924,7.11337081791857,7.62863015377772,8.14177589545698,7.93419592372041,7.96953042389498,6.96310490073673,7.97871322651003,6.84377317367226,7.96804800434153,8.21004362410147,7.80216506835087,7.38589022611286,7.05178079993573,8.59944138242827,7.43060362542392,8.15074145633255
"Hsa.290",6.5962114018191,6.41450111551048,7.39882918244463,6.96640404500519,6.76627027855178,6.27110151815096,6.94812227105418,5.70529125011701,7.68944909526172,7.60560735899089,6.84786964709551,7.10890548298805,6.63727227305324,7.59551376666299,6.97820301204692,6.87051586251114,6.84997707118665,6.12540847080951,6.02916074345149,7.05497097850635,7.03002809074418,6.75401895208599,7.0950872997481,7.35053146620015,7.33506036872649,7.29671938496084,7.08655573880844,6.85849242731844,6.89256925598213,7.02632710162533,6.87389255932379,7.15616138618384,5.95269804223509,6.51753986166273,7.08464725086214,7.26116225710504,6.82472885153794,6.46650082265537,7.47266987873034,7.05038408240704,6.9875977671997,7.43971562191785,7.26449405656716,6.9964288401924,6.9431367769261,6.56081601452261,7.764841634577,5.94563262138746,6.58658558883411,6.63727227305324,6.50122081866598,7.11882723293077,8.93885204396477,6.22610760118015,7.30847115246389,4.09589720421569,5.45834178195939,7.29333962906319,6.60924070875939,7.26639816351202,6.15356347221931,6.86457557780526
